X,Y,Z,SIGNAL_STRENGTH
37,14,-34,80
38,15,-36,80
34,13,-33,80
34,13,-33,80
30,12,-29,72
34,13,-34,56
39,15,-39,64
26,10,-27,56
38,15,-39,56
27,11,-28,64
29,12,-31,56
26,10,-28,64
-34,-13,-36,64
-30,-12,-32,72
-30,-12,-31,72
-30,-11,-30,72
-30,-12,-31,80
-33,-13,-34,80
-35,-13,-35,80
-30,-12,-30,80
-29,-11,-28,80
-34,-13,-33,80
-33,-13,-31,72
-34,-13,-32,80
-31,-12,-29,80
-36,-14,-33,72
-32,-12,-29,80
-32,-12,-29,80
-35,-14,-31,80
-34,-13,-30,72
-36,-14,-31,80
-36,-14,-31,80
-37,-14,-31,80
-36,-14,-30,72
-35,-13,-29,80
-38,-15,-31,80
-37,-14,-30,80
-36,-14,-29,80
-41,-16,-32,72
-39,-15,-30,80
-41,-16,-31,80
-42,-16,-32,80
-41,-16,-30,80
-42,-16,-31,80
-43,-17,-31,88
-43,-17,-31,80
-43,-17,-30,88
-42,-16,-30,88
-46,-18,-32,80
-44,-17,-30,88
-43,-17,-29,88
-45,-17,-30,88
-45,-18,-30,80
-45,-17,-29,80
-46,-18,-29,80
-45,-17,-28,88
-47,-18,-29,80
-49,-19,-30,88
-46,-18,-27,80
-46,-18,-27,80
-46,-18,-27,80
-49,-19,-29,80
-46,-18,-26,80
-51,-20,-29,88
-50,-19,-28,80
-51,-20,-28,80
-54,-21,-29,80
-51,-20,-27,80
-53,-20,-28,80
-55,-21,-29,80
-61,-23,-31,80
-56,-22,-28,80
-58,-23,-29,80
-59,-23,-29,80
-59,-23,-28,72
-54,-21,-25,72
-59,-23,-27,80
-61,-24,-28,80
-64,-25,-29,72
-65,-25,-29,80
-65,-25,-28,72
-65,-25,-28,80
-64,-25,-27,72
-70,-27,-29,72
-66,-26,-27,72
-73,-28,-29,80
-73,-28,-29,72
-75,-29,-29,72
-76,-30,-29,80
-74,-29,-28,72
-75,-29,-27,72
-79,-30,-28,80
-80,-31,-28,80
-89,-34,-31,80
-91,-35,-31,80
-90,-35,-30,88
-90,-35,-29,88
-92,-36,-29,80
-95,-37,-29,80
-94,-36,-29,88
-96,-37,-28,88
-97,-38,-28,88
-99,-38,-28,88
-101,-39,-28,88
-105,-41,-28,88
-108,-42,-28,88
-112,-43,-29,96
-121,-47,-30,88
-124,-48,-30,88
-128,-50,-30,88
-132,-51,-30,88
-135,-52,-30,88
-135,-52,-29,96
-140,-54,-29,96
-145,-56,-29,88
-151,-59,-30,88
-155,-60,-30,88
-160,-62,-29,88
-164,-63,-29,96
-172,-67,-29,88
-175,-68,-29,88
-179,-69,-28,88
-183,-71,-28,88
-189,-73,-28,88
-196,-76,-27,88
-198,-77,-26,88
-207,-80,-26,88
-210,-81,-25,88
-217,-84,-24,88
-219,-85,-23,88
-227,-88,-23,88
-228,-88,-21,88
-231,-89,-20,88
-227,-88,-19,88
-234,-90,-18,88
-232,-90,-16,88
-229,-89,-14,88
-233,-90,-13,88
-231,-89,-12,88
-234,-90,-10,88
-231,-89,-9,88
-233,-90,-7,88
-236,-91,-6,88
-236,-91,-4,88
-238,-92,-3,88
-237,-92,-1,88
-241,-93,0,80
-240,-93,2,80
-250,-97,3,80
-255,-99,5,88
-265,-102,7,80
-274,-106,9,80
-281,-109,11,80
-282,-109,13,80
-281,-109,14,88
-283,-110,16,88
-288,-111,18,80
-287,-111,20,80
-291,-113,22,88
-291,-113,24,80
-293,-113,26,80
-294,-114,28,88
-296,-115,30,80
-294,-114,31,80
-300,-116,34,80
-296,-114,35,80
-298,-115,38,80
-295,-114,39,80
-298,-115,42,80
-296,-114,43,80
-295,-114,45,80
-297,-115,47,80
-295,-114,49,80
-297,-115,51,80
-294,-114,52,80
-292,-113,54,80
-297,-115,56,88
-294,-114,58,88
-296,-114,60,80
-293,-113,61,80
-294,-114,64,80
-289,-112,65,80
-291,-113,67,80
-294,-114,70,80
-294,-114,72,80
-292,-113,73,80
-294,-114,76,80
-294,-114,78,80
-294,-114,79,80
-298,-115,83,80
-301,-117,85,80
-325,-126,94,72
-369,-143,110,72
-395,-153,120,72
-442,-171,137,72
-450,-174,143,56
-459,-178,149,56
-475,-184,157,56
-452,-175,153,48
-425,-165,147,64
-421,-163,148,64
-395,-153,141,64
-391,-151,142,56
-388,-150,144,56
-414,-160,157,48
-436,-169,168,56
-441,-171,173,56
-452,-175,181,56
-475,-184,194,40
-476,-184,197,48
-462,-179,195,48
-474,-183,203,48
-518,-200,226,56
-511,-198,227,40
-497,-192,224,56
-500,-193,230,56
-489,-189,228,56
-489,-189,232,56
-475,-184,230,48
-492,-190,242,64
-481,-186,240,72
-484,-187,245,56
-471,-182,242,64
-471,-182,246,56
-471,-182,249,64
-480,-186,257,64
-456,-176,248,64
-459,-178,254,64
-476,-184,267,64
-452,-175,257,56
-447,-173,257,64
-456,-176,267,64
-446,-172,264,64
-448,-173,269,72
-443,-172,270,64
-440,-170,271,64
-436,-169,273,64
-433,-167,275,64
-436,-169,281,64
-446,-173,291,64
-455,-176,300,56
-443,-171,297,64
-439,-170,298,64
-441,-171,303,72
-443,-172,309,72
-443,-171,312,64
-442,-171,316,64
-441,-171,319,56
-438,-169,321,64
-437,-169,324,56
-455,-176,342,72
-452,-175,344,64
-451,-174,347,64
-440,-170,343,56
-439,-170,346,56
-460,-178,367,48
-446,-172,361,64
-440,-170,360,48
-438,-169,364,64
-772,-299,696,64
-775,-300,707,48
-673,-260,651,40
-702,-272,688,48
-733,-284,727,72
-749,-290,750,56
-530,-205,544,24
-744,-288,772,48
-711,-275,747,56
-714,-276,805,56
-702,-271,800,64
-713,-276,824,56
-717,-277,837,40
-696,-269,853,56
-693,-268,858,56
-693,-268,880,40
-706,-273,1102,16
-293,-114,535,8
-422,-163,912,48
-423,-164,928,32
-409,-158,911,64
-377,-146,906,48
-364,-141,886,40
-404,-156,1053,16
-375,-145,1027,48
-364,-141,1035,48
-359,-139,1038,40
-341,-132,1082,40
-335,-130,1085,48
-321,-124,1103,64
-300,-116,1054,40
-188,-73,789,16
-171,-66,755,48
-174,-67,787,64
-168,-65,786,72
-162,-63,779,72
-161,-62,794,64
-154,-60,783,56
-148,-57,797,32
-140,-54,778,72
-139,-54,797,32
-134,-52,799,32
-130,-50,799,40
-126,-49,800,40
-116,-45,770,40
-113,-44,776,32
-110,-43,784,40
-104,-40,774,56
-106,-41,825,64
-96,-37,809,56
-88,-34,825,72
-84,-32,828,56
-79,-31,825,64
-77,-30,852,40
-73,-28,856,72
-65,-25,831,64
-63,-24,859,64
-59,-23,864,64
-32,-12,924,32
-22,-8,936,48
-17,-7,935,56
-11,-4,913,72
-7,-3,947,32
-2,-1,954,64
4,2,1006,48
9,3,940,48
14,5,927,64
24,9,912,56
29,11,934,40
59,23,911,48
66,25,920,48
74,28,891,32
80,31,897,64
85,33,903,32
89,35,901,32
96,37,916,32
98,38,891,56
103,40,885,56
120,46,830,56
123,48,815,40
134,52,860,48
163,63,975,24
159,61,810,32
288,111,1216,32
211,81,846,32
212,82,830,48
214,83,819,48
221,86,831,40
256,99,831,32
267,103,834,40
256,99,787,48
285,110,841,48
295,114,778,16
598,231,1307,16
1514,586,2805,16
349,135,567,72
357,138,572,32
1499,580,2372,24
735,284,1005,48
744,288,1005,32
799,309,1053,40
435,168,559,40
452,175,574,80
466,180,585,72
471,182,585,40
467,181,574,40
500,193,607,32
472,183,566,64
485,188,575,48
484,187,566,56
489,189,566,64
498,193,569,40
518,200,585,64
525,203,587,64
506,196,557,64
522,202,569,48
537,208,571,56
537,208,551,24
1166,451,1052,32
2705,1046,2412,24
1136,440,989,40
1214,470,933,32
1627,629,351,24
1601,619,283,24
1804,698,261,24
1417,548,28,40
1215,470,-16,24
1136,440,-36,56
1135,439,-43,56
1117,432,-48,40
933,361,-64,48
915,354,-70,56
913,353,-75,56
921,356,-82,32
911,353,-87,64
901,348,-91,48
884,342,-101,56
856,331,-109,40
126,49,-45,56
124,48,-45,88
122,47,-45,88
116,45,-44,88
111,43,-43,88
107,41,-42,88
103,40,-42,88
100,39,-41,88
97,38,-41,88
93,36,-39,88
92,35,-40,88
91,35,-40,88
92,36,-41,80
89,35,-41,80
87,34,-40,88
86,33,-40,88
84,32,-40,80
85,33,-41,88
80,31,-39,80
80,31,-40,80
82,32,-41,80
77,30,-40,80
75,29,-39,80
77,30,-41,80
76,29,-41,80
72,28,-39,80
71,28,-39,80
67,26,-38,64
68,26,-39,64
62,24,-36,72
60,23,-35,72
60,23,-36,80
58,22,-35,80
55,21,-34,72
54,21,-33,72
52,20,-33,72
60,23,-38,80
53,20,-34,80
57,22,-37,72
56,22,-37,72
55,21,-37,72
54,21,-36,72
52,20,-36,72
53,21,-37,80
50,19,-35,80
51,20,-37,80
47,18,-34,80
48,18,-35,80
52,20,-39,80
46,18,-34,72
46,18,-35,72
45,17,-34,80
44,17,-34,80
44,17,-34,72
40,15,-32,80
39,15,-32,80
39,15,-32,80
39,15,-32,88
40,15,-33,80
39,15,-34,80
41,16,-35,72
37,14,-32,80
42,16,-37,80
38,15,-34,80
36,14,-33,80
35,14,-32,80
38,15,-35,80
36,14,-34,72
36,14,-34,80
36,14,-35,72
34,13,-33,72
35,14,-34,64
34,13,-34,56
29,11,-29,56
27,10,-28,48
26,10,-27,56
37,14,-38,56
34,13,-36,56
26,10,-28,72
-29,-11,-31,72
-30,-11,-32,72
-26,-10,-27,72
-32,-12,-33,72
-34,-13,-34,80
-35,-13,-35,72
-36,-14,-36,80
-32,-12,-32,80
-31,-12,-30,72
-35,-13,-33,80
-33,-13,-31,72
-33,-13,-31,72
-35,-13,-32,72
-33,-13,-30,80
-34,-13,-30,80
-32,-12,-28,80
-35,-13,-31,80
-37,-14,-32,80
-34,-13,-29,80
-34,-13,-29,72
-38,-15,-32,72
-38,-15,-32,72
-36,-14,-29,80
-40,-15,-32,80
-39,-15,-31,80
-38,-15,-30,80
-42,-16,-32,80
-41,-16,-32,80
-38,-14,-29,80
-41,-15,-30,80
-40,-15,-30,80
-43,-16,-32,80
-45,-17,-32,80
-44,-17,-32,80
-44,-17,-31,80
-45,-17,-32,80
-44,-17,-30,80
-45,-17,-31,80
-45,-17,-30,88
-46,-18,-30,88
-47,-18,-31,80
-46,-17,-29,80
-45,-17,-29,80
-51,-19,-32,80
-47,-18,-29,80
-49,-19,-30,80
-49,-19,-29,88
-50,-19,-30,80
-50,-19,-29,80
-49,-19,-28,80
-50,-19,-28,80
-50,-19,-28,80
-48,-18,-27,80
-52,-20,-28,80
-50,-19,-27,80
-57,-22,-30,80
-52,-20,-27,80
-56,-21,-29,72
-55,-21,-28,80
-59,-23,-30,72
-61,-23,-30,80
-60,-23,-29,80
-55,-21,-27,72
-62,-23,-29,72
-57,-22,-27,80
-58,-22,-27,72
-61,-23,-28,72
-66,-25,-29,80
-67,-25,-29,80
-66,-25,-28,72
-70,-26,-29,72
-69,-26,-29,72
-70,-27,-28,80
-72,-27,-29,72
-74,-28,-29,72
-77,-29,-29,72
-77,-29,-29,72
-79,-30,-29,72
-77,-29,-28,72
-83,-32,-30,80
-84,-32,-29,80
-91,-35,-31,80
-88,-34,-30,88
-91,-35,-30,80
-90,-34,-29,80
-91,-34,-28,88
-94,-36,-29,88
-93,-35,-28,88
-98,-37,-29,88
-97,-37,-28,88
-97,-37,-27,88
-100,-38,-27,88
-105,-40,-28,88
-108,-41,-28,88
-113,-43,-29,96
-118,-45,-29,88
-125,-47,-30,88
-130,-49,-31,88
-131,-50,-30,96
-133,-50,-30,88
-134,-51,-29,88
-139,-53,-29,96
-143,-54,-29,88
-148,-56,-29,88
-154,-58,-29,88
-159,-61,-29,88
-166,-63,-30,88
-174,-66,-30,88
-176,-67,-29,88
-183,-70,-29,88
-185,-70,-28,88
-188,-71,-27,88
-198,-75,-28,80
-199,-75,-26,88
-202,-77,-26,80
-208,-79,-25,88
-217,-82,-25,88
-219,-83,-24,88
-224,-85,-23,88
-227,-86,-22,88
-227,-86,-20,88
-230,-88,-19,88
-228,-86,-17,88
-229,-87,-16,88
-230,-87,-14,88
-231,-88,-13,88
-230,-87,-12,88
-233,-88,-10,88
-233,-88,-9,88
-233,-88,-7,88
-235,-89,-6,88
-236,-90,-4,88
-236,-90,-3,88
-237,-90,-1,88
-241,-92,0,80
-240,-91,2,80
-247,-94,3,88
-254,-97,5,80
-263,-100,7,80
-268,-102,8,80
-278,-106,11,80
-282,-107,13,80
-284,-108,15,80
-283,-108,16,88
-286,-109,18,80
-293,-111,21,88
-293,-111,23,80
-294,-112,24,80
-296,-113,26,80
-296,-113,28,80
-295,-112,30,80
-296,-112,32,80
-297,-113,34,80
-293,-111,35,80
-298,-113,38,88
-291,-111,39,88
-293,-111,41,88
-296,-113,43,80
-293,-111,45,80
-296,-112,47,88
-295,-112,49,80
-294,-112,51,80
-288,-109,51,80
-269,-102,50,72
-259,-99,50,80
-256,-97,51,88
-260,-99,53,88
-260,-99,55,88
-262,-100,57,88
-256,-97,58,80
-268,-102,62,80
-276,-105,66,80
-292,-111,71,80
-295,-112,74,80
-293,-111,76,80
-295,-112,78,80
-296,-113,80,80
-293,-111,81,72
-301,-114,85,72
-332,-126,97,72
-372,-141,111,72
-403,-153,123,72
-444,-169,139,72
-442,-168,141,64
-458,-174,149,64
-469,-178,156,56
-446,-170,152,64
-432,-164,150,56
-417,-159,147,56
-390,-148,141,64
-408,-155,150,64
-400,-152,150,48
-425,-162,162,48
-463,-176,180,48
-494,-188,195,40
-503,-191,203,40
-518,-197,213,40
-457,-174,191,64
-453,-172,192,64
-514,-195,222,48
-534,-203,235,48
-503,-191,225,56
-502,-191,228,56
-479,-182,221,48
-476,-181,223,64
-469,-178,223,48
-467,-178,227,56
-488,-185,240,64
-474,-180,237,64
-479,-182,243,56
-473,-180,243,56
-482,-183,252,64
-492,-187,260,56
-470,-179,252,64
-460,-175,251,64
-464,-176,256,56
-471,-179,264,56
-444,-169,253,64
-450,-171,260,64
-456,-173,267,72
-445,-169,264,64
-444,-169,267,64
-438,-166,267,72
-435,-165,270,64
-434,-165,272,64
-435,-165,277,64
-447,-170,288,72
-451,-171,295,64
-448,-170,297,56
-448,-170,300,72
-440,-167,298,72
-443,-168,305,64
-441,-168,307,64
-453,-172,319,64
-439,-167,313,72
-441,-168,319,72
-434,-165,318,72
-443,-169,328,64
-446,-170,335,72
-447,-170,340,72
-449,-171,346,72
-444,-169,346,64
-447,-170,352,64
-452,-172,361,56
-442,-168,357,56
-443,-169,362,48
-434,-165,359,40
-756,-287,671,32
-786,-299,707,56
-725,-276,668,40
-637,-242,608,48
-642,-244,620,56
-706,-269,691,32
-745,-283,737,56
-754,-287,754,56
-746,-284,773,48
-715,-272,750,48
-719,-273,809,56
-694,-264,789,72
-686,-261,789,48
-680,-259,793,48
-671,-255,810,64
-685,-260,835,32
-692,-263,856,64
-716,-272,895,56
-692,-263,876,48
-675,-257,865,32
-670,-255,868,32
-745,-283,1117,32
-1184,-450,2072,16
-477,-181,985,24
-420,-160,919,56
-410,-156,910,64
-396,-151,920,48
-386,-147,925,48
-382,-145,932,40
-382,-145,1044,40
-348,-132,1059,48
-346,-132,1075,40
-343,-130,1084,40
-322,-122,1080,48
-317,-120,1108,56
-173,-66,785,32
-163,-62,760,56
-161,-61,769,32
-154,-58,753,32
-158,-60,798,64
-153,-58,796,48
-151,-57,813,32
-144,-55,795,64
-134,-51,792,40
-131,-50,802,40
-130,-49,820,40
-118,-45,777,64
-114,-43,774,72
-110,-42,784,40
-106,-40,785,64
-99,-38,833,40
-86,-33,796,72
-84,-32,819,56
-80,-30,829,72
-74,-28,808,64
-72,-27,837,32
-63,-24,847,72
-60,-23,857,64
-58,-22,902,64
-46,-18,889,32
-34,-13,949,40
-22,-8,900,40
-17,-6,922,56
-7,-3,952,32
-2,-1,964,48
6,2,960,32
12,4,944,48
16,6,951,32
21,8,882,48
32,12,937,40
73,28,883,32
79,30,893,72
84,32,892,72
90,34,910,32
93,35,893,56
107,41,924,56
112,43,921,56
124,47,858,56
123,47,812,56
145,55,890,32
463,176,2103,16
214,81,836,48
211,80,807,40
219,83,821,48
228,87,834,48
251,95,861,24
255,97,779,40
277,105,830,56
296,112,811,16
512,195,1246,40
963,366,2204,24
796,303,1529,40
361,137,584,64
366,139,585,64
414,157,622,48
2108,801,2986,16
453,172,576,32
461,175,581,32
473,180,588,32
483,183,593,32
468,178,568,32
487,185,584,72
480,182,567,40
490,186,573,64
490,186,568,64
506,192,579,40
524,199,592,64
521,198,582,32
519,197,569,32
539,205,586,48
522,198,553,40
535,203,559,64
539,205,558,32
1841,700,1693,24
1093,415,981,40
2441,928,1676,24
1860,707,1086,24
1375,523,436,16
1602,609,382,24
1626,618,291,32
1827,694,292,32
1794,682,263,40
950,361,80,16
2067,786,17,16
1138,433,-12,40
939,357,-57,56
956,363,-65,56
951,362,-70,40
920,350,-74,64
901,342,-78,32
894,340,-84,48
890,338,-89,64
876,333,-92,56
892,339,-99,56
876,333,-104,64
124,47,-45,72
122,46,-45,88
118,45,-45,88
116,44,-45,88
108,41,-42,88
105,40,-42,88
101,39,-41,88
98,37,-41,88
97,37,-41,88
93,35,-40,88
92,35,-40,88
92,35,-41,88
90,34,-41,88
89,34,-41,80
87,33,-41,88
84,32,-40,80
86,33,-41,80
82,31,-40,80
82,31,-41,80
80,31,-40,88
80,30,-41,80
77,29,-40,80
77,29,-41,80
75,29,-40,80
77,29,-42,80
75,28,-41,80
75,29,-42,72
67,25,-38,64
59,23,-34,72
63,24,-37,72
60,23,-35,72
63,24,-38,72
58,22,-35,80
61,23,-37,64
56,21,-35,80
52,20,-33,72
55,21,-35,80
54,21,-35,72
54,21,-36,72
52,20,-34,72
52,20,-35,80
52,20,-36,72
56,21,-39,72
50,19,-35,80
47,18,-34,80
49,19,-35,80
49,18,-36,80
46,18,-34,80
48,18,-36,80
45,17,-34,80
47,18,-36,80
45,17,-35,80
44,17,-35,72
44,17,-35,80
43,16,-34,80
42,16,-34,80
40,15,-33,80
41,15,-34,80
41,16,-35,80
40,15,-34,80
40,15,-35,80
41,15,-35,80
40,15,-36,72
37,14,-33,80
38,14,-34,80
38,15,-35,80
36,14,-33,72
38,14,-36,80
39,15,-37,80
37,14,-35,80
33,13,-32,72
36,14,-35,72
32,12,-32,64
31,12,-31,56
28,11,-29,48
30,12,-31,56
32,12,-34,56
28,11,-30,56
-33,-12,-34,72
-34,-13,-35,80
-38,-14,-39,72
-35,-13,-35,72
-33,-12,-33,72
-34,-13,-33,80
-38,-14,-37,80
-31,-12,-30,80
-35,-13,-33,80
-35,-13,-33,80
-35,-13,-32,80
-35,-13,-32,80
-30,-11,-27,80
-34,-13,-31,80
-32,-12,-29,80
-34,-13,-30,72
-37,-14,-32,72
-37,-14,-32,80
-35,-13,-30,80
-40,-15,-33,80
-35,-13,-29,72
-40,-15,-33,72
-35,-13,-28,80
-41,-15,-33,72
-39,-15,-31,80
-40,-15,-31,80
-40,-15,-31,80
-42,-16,-32,80
-40,-15,-30,80
-43,-16,-32,80
-42,-16,-31,80
-43,-16,-31,80
-40,-15,-29,80
-44,-16,-31,80
-42,-16,-30,80
-46,-17,-31,88
-45,-17,-31,80
-44,-16,-29,80
-44,-16,-29,88
-46,-17,-30,80
-44,-16,-28,80
-47,-17,-30,88
-45,-17,-28,80
-46,-17,-29,88
-46,-17,-28,80
-47,-18,-29,88
-49,-18,-29,80
-46,-17,-27,80
-51,-19,-29,80
-51,-19,-29,80
-48,-18,-27,80
-51,-19,-28,80
-52,-19,-28,80
-50,-19,-27,80
-52,-19,-28,80
-52,-19,-27,80
-54,-20,-28,80
-56,-21,-28,80
-60,-22,-30,80
-58,-22,-29,80
-60,-23,-30,80
-56,-21,-27,72
-57,-21,-27,72
-63,-23,-29,80
-61,-23,-28,72
-62,-23,-28,80
-60,-22,-26,72
-64,-24,-28,80
-64,-24,-28,80
-71,-27,-30,72
-71,-26,-29,72
-67,-25,-27,72
-76,-29,-30,72
-70,-26,-28,80
-73,-27,-28,72
-75,-28,-28,80
-73,-27,-27,80
-77,-29,-28,72
-76,-29,-27,72
-84,-31,-29,80
-88,-33,-30,80
-90,-34,-30,80
-86,-32,-28,88
-91,-34,-30,80
-90,-34,-29,80
-94,-35,-29,80
-95,-35,-29,80
-94,-35,-28,88
-96,-36,-28,88
-99,-37,-28,88
-99,-37,-27,88
-100,-37,-27,88
-107,-40,-28,88
-110,-41,-28,88
-115,-43,-29,88
-121,-45,-29,88
-127,-47,-30,96
-129,-48,-30,88
-131,-49,-29,96
-135,-50,-29,88
-139,-52,-29,88
-140,-52,-29,88
-145,-54,-29,88
-153,-57,-29,88
-162,-61,-30,88
-163,-61,-29,88
-169,-63,-29,88
-176,-66,-29,88
-180,-67,-29,88
-187,-70,-29,88
-187,-70,-27,88
-199,-74,-28,88
-204,-76,-27,88
-202,-75,-26,88
-206,-77,-25,80
-212,-79,-24,88
-217,-81,-23,88
-222,-83,-23,80
-229,-85,-22,88
-227,-85,-20,88
-231,-86,-19,88
-229,-85,-18,88
-229,-86,-16,88
-226,-84,-15,88
-229,-86,-13,88
-228,-85,-12,88
-230,-86,-10,88
-232,-87,-9,88
-230,-86,-8,88
-231,-86,-6,88
-232,-87,-5,88
-231,-86,-4,88
-235,-88,-2,88
-240,-90,-1,88
-239,-89,1,80
-244,-91,3,88
-253,-94,4,80
-258,-96,6,80
-265,-99,8,88
-280,-105,10,80
-275,-103,12,80
-282,-105,13,80
-284,-106,16,88
-281,-105,17,80
-287,-107,19,88
-291,-109,21,80
-291,-109,23,88
-294,-110,25,88
-293,-109,27,80
-294,-110,29,88
-294,-110,31,88
-294,-110,33,80
-296,-111,35,80
-294,-110,36,80
-296,-110,38,80
-294,-110,40,80
-293,-110,42,80
-295,-110,44,80
-292,-109,46,80
-296,-111,48,88
-292,-109,49,88
-296,-110,52,80
-294,-110,54,80
-292,-109,55,80
-291,-109,57,72
-294,-110,60,80
-292,-109,61,80
-295,-110,64,80
-286,-107,64,80
-290,-108,66,80
-294,-110,69,80
-294,-110,71,88
-296,-110,73,80
-293,-109,74,80
-292,-109,76,80
-294,-110,79,80
-295,-110,81,88
-300,-112,84,80
-302,-113,87,80
-347,-130,102,64
-386,-144,116,72
-429,-160,132,72
-438,-163,137,72
-451,-169,144,72
-449,-168,147,64
-453,-169,151,64
-448,-167,153,64
-440,-164,153,56
-401,-150,142,56
-414,-155,150,56
-414,-155,153,64
-427,-159,160,48
-454,-170,174,64
-516,-193,201,40
-541,-202,215,40
-507,-189,205,48
-516,-193,212,40
-475,-177,198,48
-476,-178,203,48
-518,-194,224,48
-498,-186,219,56
-492,-184,220,48
-487,-182,222,64
-455,-170,210,56
-471,-176,221,56
-467,-174,223,64
-468,-175,227,56
-482,-180,237,56
-475,-177,238,64
-476,-178,242,64
-485,-181,250,64
-473,-177,247,48
-476,-178,253,56
-467,-174,252,48
-459,-171,251,64
-474,-177,263,56
-473,-177,266,64
-451,-168,257,64
-452,-169,261,64
-451,-169,265,64
-444,-166,264,72
-442,-165,267,64
-437,-163,267,64
-438,-164,272,56
-444,-166,279,56
-442,-165,281,72
-450,-168,291,56
-449,-168,294,72
-451,-168,298,64
-446,-166,299,64
-449,-168,305,72
-445,-166,306,72
-447,-167,311,72
-445,-166,315,64
-442,-165,316,56
-439,-164,319,72
-452,-169,332,64
-448,-167,333,72
-448,-167,337,64
-444,-166,338,72
-444,-166,342,72
-448,-167,350,72
-453,-169,357,72
-451,-168,360,64
-447,-167,362,64
-444,-166,364,64
-732,-273,677,32
-693,-259,655,16
-791,-295,775,32
-744,-278,737,32
-750,-280,772,48
-735,-275,775,40
-695,-260,758,56
-667,-249,772,40
-670,-250,794,48
-670,-250,803,64
-669,-250,811,48
-694,-259,852,56
-706,-264,888,48
-784,-293,1142,16
-941,-351,1592,24
-423,-158,916,48
-410,-153,903,40
-411,-153,917,64
-399,-149,919,56
-394,-147,920,48
-378,-141,896,64
-390,-146,939,64
-374,-139,942,64
-374,-140,1011,48
-377,-141,1039,40
-373,-139,1044,48
-360,-134,1045,32
-355,-132,1069,56
-340,-127,1104,40
-332,-124,1104,48
-324,-121,1120,56
-180,-67,728,40
-177,-66,786,32
-162,-61,763,32
-162,-60,783,40
-155,-58,771,64
-157,-59,806,40
-149,-56,791,32
-137,-51,771,56
-141,-53,815,40
-132,-49,793,32
-129,-48,799,40
-121,-45,781,72
-117,-44,785,64
-109,-41,763,32
-109,-41,789,40
-106,-40,799,48
-93,-35,805,48
-91,-34,821,40
-84,-31,804,32
-84,-31,844,64
-79,-29,845,32
-76,-28,860,56
-70,-26,858,40
-63,-23,817,56
-59,-22,836,32
-60,-22,914,40
-14,-5,942,56
-4,-1,979,56
3,1,979,64
9,3,949,56
14,5,963,48
39,14,925,48
66,25,938,48
81,30,878,56
88,33,897,64
94,35,903,56
98,36,888,56
111,42,917,48
119,44,940,40
130,48,940,24
125,47,834,48
129,48,828,56
141,53,767,32
209,78,823,32
216,81,829,56
222,83,835,48
227,85,830,72
229,85,820,16
238,89,802,40
262,98,833,40
257,96,786,40
270,101,808,32
297,111,843,32
506,189,1189,24
756,282,1513,32
742,277,1463,24
1201,448,2022,24
361,135,576,40
427,159,656,40
394,147,591,56
442,165,582,72
456,170,573,40
470,175,582,40
470,175,575,40
468,175,567,64
492,184,582,48
489,183,571,64
494,184,571,72
503,188,574,48
516,193,583,40
523,195,584,64
530,198,580,56
535,200,579,48
535,200,573,56
515,192,544,40
522,195,545,40
526,197,544,32
524,196,535,56
341,127,321,16
662,247,538,32
1641,613,978,16
1844,689,923,24
1834,685,759,16
1556,581,389,32
1596,596,274,40
1757,656,245,40
1457,544,29,24
1132,423,-7,40
1134,423,-36,40
1096,409,-41,40
950,355,-53,32
964,360,-60,64
947,354,-64,56
927,346,-69,56
915,342,-75,56
913,341,-81,56
901,336,-85,56
892,333,-90,48
867,324,-93,56
888,331,-101,48
848,317,-112,48
92,34,-33,40
120,45,-44,72
119,44,-44,88
117,44,-45,88
115,43,-45,88
111,41,-44,88
104,39,-42,88
104,39,-43,88
100,37,-42,88
98,36,-41,88
93,35,-40,88
93,35,-41,88
90,34,-40,88
90,34,-41,88
89,33,-41,88
88,33,-41,88
86,32,-41,88
81,30,-39,80
81,30,-40,80
79,29,-39,88
77,29,-39,80
78,29,-40,80
77,29,-40,80
76,28,-40,80
76,28,-41,80
73,27,-39,80
72,27,-40,80
71,27,-40,72
65,24,-37,64
68,25,-39,72
62,23,-36,72
58,22,-34,72
59,22,-35,72
60,22,-37,80
59,22,-36,72
58,22,-36,72
54,20,-34,80
52,19,-33,72
57,21,-37,72
54,20,-36,72
56,21,-38,72
54,20,-36,80
52,19,-36,72
50,19,-35,72
50,19,-35,80
51,19,-37,80
48,18,-35,80
49,18,-36,80
51,19,-38,80
47,17,-35,80
46,17,-35,80
43,16,-33,80
46,17,-36,80
45,17,-35,80
40,15,-32,80
42,16,-34,80
42,16,-34,80
42,16,-35,80
41,15,-34,88
40,15,-34,80
39,15,-34,88
40,15,-35,80
44,16,-39,80
40,15,-36,72
39,15,-35,80
37,14,-34,80
39,15,-36,80
38,14,-36,80
37,14,-35,72
34,13,-33,80
37,14,-36,72
29,11,-28,72
35,13,-35,56
27,10,-27,56
29,11,-30,56
32,12,-33,56
33,12,-34,56
27,10,-28,64
23,8,-24,56
-25,-9,-27,80
-25,-9,-27,72
-30,-11,-31,72
-30,-11,-30,72
-36,-13,-37,72
-30,-11,-30,72
-32,-12,-32,80
-33,-12,-32,72
-35,-13,-34,80
-31,-12,-30,72
-36,-13,-34,72
-33,-12,-31,80
-35,-13,-33,80
-32,-12,-29,72
-34,-13,-31,80
-35,-13,-31,80
-31,-11,-27,80
-35,-13,-30,80
