X,Y,Z,SIGNAL_STRENGTH
-77,0,699,50
-46,0,696,35
-21,0,880,65
22,0,995,50
48,0,752,40
74,0,694,50
143,1,942,45
184,1,939,60
262,1,913,35
365,1,956,45
414,2,958,30
603,2,919,35
865,3,715,65
857,3,662,84
850,3,613,84
848,3,572,84
841,3,532,84
836,3,515,159
833,3,499,159
877,3,509,159
923,4,497,84
905,4,439,65
893,4,386,60
900,4,343,65
886,3,295,50
888,3,254,65
889,3,242,159
886,3,231,175
890,3,205,98
883,3,194,159
887,3,184,167
885,3,172,159
878,3,160,167
878,3,150,175
876,3,141,167
877,3,130,159
874,3,106,98
876,3,96,167
872,3,85,167
874,3,75,167
873,3,66,167
835,3,29,50
270,1,1,84
388,2,-15,45
370,1,-30,40
391,2,-49,35
387,2,-62,70
393,2,-81,70
334,1,-84,60
286,1,-80,98
264,1,-77,159
251,1,-77,183
105,0,-35,112
102,0,-35,183
98,0,-35,191
99,0,-36,191
95,0,-35,191
88,0,-34,183
88,0,-35,183
86,0,-35,183
85,0,-35,175
82,0,-35,183
78,0,-36,98
69,0,-35,84
62,0,-32,159
65,0,-35,183
61,0,-33,159
57,0,-32,167
64,0,-37,175
63,0,-37,167
58,0,-35,183
57,0,-35,183
55,0,-34,175
56,0,-35,183
55,0,-35,183
55,0,-36,183
51,0,-35,183
52,0,-36,191
52,0,-36,191
48,0,-34,191
51,0,-37,183
46,0,-34,191
46,0,-35,191
46,0,-36,191
47,0,-37,191
44,0,-36,191
42,0,-35,183
44,0,-37,183
43,0,-36,183
39,0,-34,183
41,0,-36,183
40,0,-36,175
35,0,-32,183
39,0,-36,183
35,0,-34,175
36,0,-36,175
36,0,-36,175
-31,0,-31,167
-36,0,-35,167
-33,0,-31,175
-31,0,-29,175
-35,0,-32,183
-35,0,-31,175
-33,0,-29,175
-38,0,-33,175
-36,0,-30,175
-36,0,-30,183
-37,0,-30,175
-41,0,-32,183
-37,0,-29,183
-42,0,-32,183
-40,0,-30,183
-42,0,-31,191
-42,0,-30,183
-42,0,-30,175
-43,0,-30,175
-42,0,-29,183
-44,0,-29,191
-45,0,-29,191
-46,0,-30,183
-47,0,-30,191
-48,0,-29,191
-48,0,-29,191
-50,0,-29,183
-48,0,-27,183
-49,0,-27,191
-51,0,-28,183
-54,0,-29,191
-53,0,-28,191
-53,0,-27,191
-56,0,-28,183
-54,0,-26,183
-57,0,-27,191
-58,0,-27,183
-59,0,-27,191
-62,0,-28,191
-64,1,-28,191
-64,1,-27,183
-67,1,-28,175
-64,1,-26,175
-66,1,-26,175
-78,1,-29,159
-78,1,-28,159
-78,1,-28,175
-79,1,-27,175
-82,1,-27,183
-84,1,-27,175
-82,1,-25,175
-87,1,-26,175
-90,1,-26,183
-95,1,-27,183
-96,1,-26,183
-99,1,-26,183
-103,1,-26,191
-107,1,-26,191
-109,1,-25,191
-112,1,-25,191
-115,1,-24,199
-121,1,-24,191
-127,1,-25,199
-132,1,-25,191
-137,1,-24,199
-142,1,-24,199
-146,1,-23,191
-153,1,-23,191
-161,1,-23,191
-172,1,-22,191
-181,1,-22,191
-194,2,-22,191
-210,2,-22,191
-228,2,-22,191
-261,2,-23,183
-282,2,-21,175
-321,3,-11,50
-316,2,3,60
-349,3,18,40
-414,3,33,98
-419,3,40,191
-418,3,58,65
-397,3,72,35
-445,3,101,45
-710,6,336,55
-711,6,369,70
-708,6,399,84
-703,6,431,70
-707,6,469,70
-688,5,502,55
-661,5,739,60
-706,6,1027,50
-415,3,732,30
-366,3,717,50
-317,2,778,50
-318,2,1023,35
-270,2,1017,25
-154,1,700,50
-122,1,694,55
-94,1,720,60
-62,0,711,55
-32,0,741,60
0,0,934,70
36,0,871,55
58,0,687,45
110,-1,865,40
161,-1,945,40
251,-2,972,50
271,-2,890,40
337,-3,958,45
381,-3,947,30
386,-3,685,40
621,-5,910,50
852,-7,688,70
845,-7,635,84
841,-7,593,84
834,-7,551,84
827,-6,532,159
827,-6,518,159
828,-7,505,159
891,-7,505,84
909,-7,476,84
890,-7,419,60
889,-7,370,60
877,-7,321,65
874,-7,278,45
886,-7,252,84
878,-7,221,84
870,-7,208,167
869,-7,197,167
871,-7,187,167
872,-7,161,98
873,-7,136,98
872,-7,125,167
869,-7,115,167
863,-7,104,159
860,-7,93,159
869,-7,85,167
858,-7,73,167
863,-7,64,175
829,-7,28,25
322,-3,-3,50
387,-3,-20,45
380,-3,-35,65
381,-3,-52,60
375,-3,-68,30
376,-3,-85,60
318,-2,-84,70
280,-2,-77,159
264,-2,-76,159
251,-2,-76,167
108,-1,-36,98
101,-1,-35,191
99,-1,-35,191
99,-1,-36,191
93,-1,-35,183
90,-1,-34,183
86,-1,-34,183
85,-1,-35,183
82,-1,-34,175
81,-1,-35,183
77,-1,-36,84
69,-1,-35,84
66,-1,-34,167
64,-1,-34,183
62,0,-34,159
64,0,-36,167
57,0,-33,175
59,0,-35,175
57,0,-35,175
55,0,-34,183
55,0,-35,183
52,0,-34,183
54,0,-35,183
54,0,-36,191
53,0,-36,183
52,0,-36,191
51,0,-36,191
51,0,-37,191
49,0,-36,191
50,0,-37,183
44,0,-34,183
46,0,-36,183
45,0,-36,191
43,0,-35,183
42,0,-35,183
41,0,-35,183
41,0,-35,183
41,0,-36,191
41,0,-37,183
39,0,-36,191
37,0,-35,191
36,0,-34,175
35,0,-34,183
38,0,-38,183
-30,1,-30,167
-31,1,-30,175
-32,1,-30,175
-31,1,-29,183
-35,1,-32,175
-33,1,-29,175
-34,1,-30,175
-33,1,-29,183
-37,1,-32,183
-38,1,-32,175
-34,1,-28,183
-41,1,-32,183
-39,1,-31,183
-40,1,-31,175
-40,1,-30,175
-38,1,-28,175
-40,1,-29,183
-42,1,-30,191
-41,1,-29,183
-44,1,-30,183
-42,1,-28,183
-43,1,-29,191
-46,1,-30,183
-46,1,-29,183
-47,1,-29,191
-48,1,-29,191
-50,1,-30,183
-54,1,-31,183
-50,1,-29,191
-51,1,-28,191
-52,1,-28,183
-54,1,-29,183
-56,1,-29,183
-55,1,-28,191
-56,1,-28,191
-59,1,-28,191
-60,1,-28,183
-58,1,-27,183
-62,1,-28,191
-63,1,-28,191
-63,1,-27,175
-65,1,-27,167
-67,1,-27,183
-64,1,-25,183
-70,1,-26,175
-73,1,-27,159
-71,1,-25,167
-77,2,-26,175
-78,2,-26,183
-79,2,-25,175
-81,2,-25,175
-88,2,-26,183
-89,2,-26,183
-94,2,-26,183
-96,2,-26,183
-101,2,-26,183
-101,2,-25,183
-107,2,-26,191
-108,2,-25,191
-110,2,-24,199
-115,2,-25,199
-119,2,-24,191
-128,3,-25,199
-132,3,-25,199
-139,3,-25,199
-141,3,-24,199
-145,3,-23,191
-150,3,-23,191
-161,3,-23,191
-165,3,-22,191
-179,4,-22,191
-187,4,-21,191
-204,4,-22,191
-222,4,-22,183
-243,5,-22,183
-276,5,-22,175
-321,6,-12,50
-300,6,2,45
-384,8,18,40
-412,8,32,98
-428,8,52,35
-405,8,66,60
-422,8,88,65
-728,14,221,50
-725,14,328,60
-717,14,359,70
-709,14,386,70
-712,14,421,70
-712,14,456,70
-708,14,498,55
-677,13,728,45
-379,7,708,55
-341,7,708,35
-652,13,1714,25
-335,7,1009,40
-290,6,1020,50
-168,3,705,60
-135,3,695,60
-107,2,717,60
-74,1,698,55
-45,1,707,40
-18,0,878,55
21,0,974,50
48,-1,748,40
76,-1,706,40
139,-3,923,55
181,-4,934,55
266,-5,937,35
304,-6,918,30
359,-7,948,45
607,-12,927,45
844,-17,701,60
836,-16,650,84
832,-16,606,84
825,-16,560,84
815,-16,540,159
818,-16,510,98
820,-16,498,167
900,-18,509,84
897,-18,472,84
876,-17,414,65
874,-17,366,65
870,-17,320,65
868,-17,278,50
873,-17,245,70
870,-17,219,98
862,-17,207,167
859,-17,195,159
860,-17,185,167
862,-17,162,98
860,-17,151,159
858,-17,139,159
852,-17,127,159
859,-17,119,167
863,-17,110,167
856,-17,99,175
855,-17,91,167
857,-17,80,159
849,-17,71,175
853,-17,61,159
408,-8,-5,60
393,-8,-21,45
367,-7,-36,35
368,-7,-52,45
370,-7,-68,60
374,-7,-86,50
309,-6,-82,70
271,-5,-80,98
183,-4,-58,159
107,-2,-35,191
105,-2,-35,183
100,-2,-35,183
100,-2,-36,191
97,-2,-36,183
94,-2,-36,183
92,-2,-36,175
88,-2,-36,175
83,-2,-35,175
80,-2,-34,183
79,-2,-37,98
71,-1,-36,84
68,-1,-35,159
69,-1,-36,183
64,-1,-35,175
61,-1,-34,167
61,-1,-35,175
62,-1,-36,167
57,-1,-34,183
56,-1,-34,183
59,-1,-37,183
57,-1,-36,183
56,-1,-36,183
57,-1,-38,183
51,-1,-35,183
52,-1,-36,191
51,-1,-36,191
50,-1,-36,183
47,-1,-34,191
50,-1,-37,191
49,-1,-37,183
47,-1,-36,183
48,-1,-38,183
44,-1,-35,191
43,-1,-35,191
41,-1,-35,183
43,-1,-37,183
41,-1,-35,191
42,-1,-37,183
38,-1,-34,183
39,-1,-36,183
37,-1,-35,183
35,-1,-33,175
37,-1,-35,175
38,-1,-37,183
-28,1,-27,175
-31,1,-30,167
-30,1,-29,167
-37,1,-35,183
-33,1,-30,175
-38,1,-34,183
-33,1,-29,175
-39,1,-34,175
-37,1,-32,175
-38,1,-31,191
-34,1,-28,175
-38,1,-30,183
-38,1,-29,183
-37,1,-28,183
-40,1,-30,183
-38,1,-28,175
-40,1,-29,183
-42,1,-30,191
-39,1,-27,191
-44,1,-30,175
-45,1,-30,191
-45,1,-30,191
-43,1,-27,191
-48,2,-30,191
-49,2,-30,191
-50,2,-30,191
-51,2,-30,191
-50,2,-29,183
-51,2,-29,183
-49,2,-27,191
-52,2,-28,183
-53,2,-28,183
-54,2,-28,183
-56,2,-28,183
-55,2,-27,183
-57,2,-27,191
-61,2,-28,183
-61,2,-28,183
-63,2,-28,183
-62,2,-26,191
-64,2,-27,175
-64,2,-26,183
-70,2,-28,183
-72,2,-28,167
-77,2,-28,167
-82,3,-29,159
-74,2,-25,175
-80,3,-26,183
-84,3,-27,175
-83,3,-26,175
-87,3,-26,183
-91,3,-26,183
-94,3,-26,183
-97,3,-26,191
-98,3,-25,191
-101,3,-25,191
-105,3,-25,191
-109,3,-25,191
-112,4,-25,191
-117,4,-25,199
-119,4,-24,199
-125,4,-24,191
-131,4,-24,191
-138,4,-24,199
-141,4,-23,191
-146,5,-23,191
-154,5,-23,191
-161,5,-22,191
-164,5,-21,191
-177,6,-21,191
-191,6,-22,191
-210,7,-22,191
-229,7,-22,183
-251,8,-22,191
-280,9,-21,167
-307,10,-10,55
-310,10,3,50
-321,10,7,159
-424,13,27,55
-411,13,44,35
-415,13,63,60
-343,11,67,50
-437,14,104,30
-807,25,270,35
-747,23,325,60
-725,23,353,70
-722,23,385,70
-722,23,417,70
-717,23,453,70
-714,22,495,60
-388,12,714,45
-343,11,702,55
-336,11,995,30
-291,9,998,50
-174,5,709,40
-139,4,696,60
-112,4,720,55
-79,2,703,55
-49,2,700,45
-22,1,839,60
15,0,958,55
46,-1,792,65
68,-2,681,50
133,-4,926,55
175,-6,930,70
260,-8,935,40
302,-9,929,30
351,-11,942,40
421,-13,989,55
649,-20,910,30
832,-26,697,60
826,-26,648,84
820,-26,604,84
814,-26,563,84
812,-26,528,84
804,-25,509,159
853,-27,503,84
882,-28,484,84
867,-27,434,70
863,-27,384,65
862,-27,341,70
857,-27,297,65
855,-27,255,50
857,-27,224,70
854,-27,214,167
851,-27,203,159
853,-27,193,159
850,-27,169,98
848,-27,159,175
846,-27,150,167
851,-27,142,167
846,-27,130,159
848,-27,121,175
847,-27,111,159
846,-27,101,167
843,-26,92,159
839,-26,83,167
840,-26,74,167
844,-27,66,159
800,-25,30,35
423,-13,-2,55
376,-12,-18,35
375,-12,-34,55
366,-12,-49,50
390,-12,-87,40
310,-10,-82,70
273,-9,-80,98
253,-8,-76,175
107,-3,-36,98
100,-3,-34,191
97,-3,-34,191
97,-3,-35,191
94,-3,-35,191
89,-3,-34,183
86,-3,-34,183
82,-3,-34,183
82,-3,-34,175
84,-3,-36,183
75,-2,-35,84
69,-2,-35,84
65,-2,-34,167
67,-2,-36,183
67,-2,-36,167
66,-2,-37,167
65,-2,-37,175
60,-2,-35,175
64,-2,-39,183
55,-2,-34,183
54,-2,-34,183
55,-2,-35,175
53,-2,-34,183
55,-2,-36,183
51,-2,-35,191
52,-2,-36,183
51,-2,-36,191
51,-2,-37,183
50,-2,-37,191
49,-2,-36,191
48,-1,-36,183
44,-1,-34,183
47,-1,-37,191
45,-1,-36,183
42,-1,-35,183
42,-1,-35,183
40,-1,-34,183
41,-1,-35,191
40,-1,-36,183
40,-1,-36,183
38,-1,-34,183
37,-1,-34,183
36,-1,-34,183
38,-1,-37,175
36,-1,-36,183
-31,1,-30,159
-31,1,-30,167
-34,1,-32,167
-37,2,-34,175
-36,2,-33,175
-34,1,-30,175
-32,1,-27,175
-39,2,-33,183
-39,2,-33,175
-40,2,-33,183
-40,2,-32,175
-40,2,-31,183
-36,2,-27,183
-42,2,-32,183
-41,2,-30,175
-42,2,-30,183
-42,2,-30,191
-44,2,-31,191
-43,2,-29,183
-42,2,-28,183
-45,2,-30,183
-46,2,-30,183
-50,2,-31,183
-49,2,-30,191
-50,2,-30,191
-48,2,-28,191
-52,2,-30,191
-51,2,-29,191
-51,2,-28,191
-55,2,-30,191
-55,2,-29,183
-54,2,-28,183
-55,2,-28,183
-57,2,-28,183
-57,2,-27,183
-57,2,-27,191
-59,3,-27,183
-66,3,-29,183
-62,3,-27,183
-64,3,-27,175
-69,3,-28,167
-66,3,-26,175
-64,3,-25,159
-78,3,-29,167
-76,3,-28,159
-80,3,-28,175
-80,3,-27,175
-78,3,-26,183
-84,4,-27,175
-88,4,-27,183
-92,4,-27,175
-90,4,-26,183
-95,4,-27,191
-99,4,-27,183
-99,4,-26,183
-103,4,-26,183
-106,5,-25,191
-109,5,-25,191
-112,5,-25,191
-115,5,-25,191
-119,5,-24,199
-125,5,-24,199
-131,6,-24,191
-136,6,-24,191
-141,6,-23,199
-147,6,-23,191
-154,7,-23,191
-161,7,-22,191
-169,7,-22,191
-181,8,-22,183
-192,8,-21,191
-209,9,-22,191
-226,10,-22,183
-246,11,-22,191
-277,12,-21,183
-314,14,-11,35
-330,14,3,40
-337,15,17,35
-345,15,33,50
-301,13,41,35
-316,14,57,65
-333,14,75,40
-764,33,245,35
-742,32,349,65
-735,32,381,70
-730,32,412,70
-727,31,448,70
-722,31,486,70
-1876,81,1786,30
-654,28,737,40
-360,16,717,50
-325,14,721,55
-307,13,1011,35
-149,6,703,55
-116,5,700,45
-87,4,706,60
-57,2,710,55
-27,1,761,60
5,0,950,70
40,-2,830,65
62,-3,687,45
121,-5,912,40
166,-7,934,40
294,-13,940,35
345,-15,960,35
623,-27,895,50
745,-32,895,45
830,-36,712,55
816,-35,657,84
803,-35,631,159
806,-35,594,84
808,-35,559,84
798,-34,541,167
794,-34,525,159
802,-35,499,98
874,-38,510,84
868,-38,469,84
850,-37,413,65
851,-37,365,70
849,-37,326,70
842,-36,282,65
850,-37,244,45
849,-37,219,98
847,-37,207,159
838,-36,196,167
844,-36,172,98
840,-36,147,98
835,-36,136,167
838,-36,126,167
832,-36,115,159
837,-36,106,159
830,-36,95,159
830,-36,85,167
831,-36,76,175
829,-36,68,167
830,-36,58,159
410,-18,-5,60
358,-15,-20,50
369,-16,-36,65
377,-16,-53,55
402,-17,-74,45
371,-16,-84,45
317,-14,-84,84
283,-12,-78,159
212,-9,-68,70
105,-5,-35,183
100,-4,-34,191
99,-4,-35,191
98,-4,-36,191
91,-4,-34,191
90,-4,-35,183
84,-4,-34,175
85,-4,-35,175
83,-4,-35,175
78,-3,-34,175
73,-3,-35,84
69,-3,-35,84
63,-3,-33,175
63,-3,-34,183
67,-3,-36,159
62,-3,-35,175
62,-3,-35,175
59,-3,-35,175
59,-3,-36,183
57,-2,-35,183
58,-2,-36,183
56,-2,-36,183
55,-2,-36,183
53,-2,-35,191
54,-2,-37,191
52,-2,-36,183
52,-2,-37,191
51,-2,-37,191
50,-2,-37,191
47,-2,-35,191
46,-2,-35,191
47,-2,-37,183
45,-2,-36,191
46,-2,-37,191
43,-2,-36,191
41,-2,-34,183
44,-2,-38,183
40,-2,-35,183
40,-2,-36,183
41,-2,-38,191
35,-2,-33,175
40,-2,-38,183
40,-2,-38,183
37,-2,-36,183
35,-2,-35,183
-34,2,-33,167
-28,2,-27,167
-31,2,-29,183
-31,2,-29,183
-33,2,-30,183
-33,2,-29,167
-33,2,-29,167
-33,2,-29,175
-38,2,-31,175
-38,2,-31,175
-37,2,-30,175
-42,2,-33,175
-39,2,-30,183
-41,2,-31,183
-40,2,-30,175
-41,2,-30,183
-42,2,-30,183
-40,2,-28,183
-44,2,-30,183
-45,2,-30,183
-45,2,-30,183
-45,2,-29,183
-48,3,-30,183
-48,3,-30,191
-49,3,-30,191
-50,3,-30,191
-49,3,-29,191
-50,3,-29,191
-53,3,-30,183
-53,3,-29,191
-53,3,-28,191
-57,3,-29,183
-58,3,-29,183
-56,3,-28,191
-58,3,-28,191
-59,3,-28,183
-64,4,-30,183
-62,3,-28,191
-63,3,-28,191
-70,4,-30,183
-68,4,-28,175
-64,4,-26,175
-70,4,-27,175
-77,4,-29,175
-71,4,-26,167
-80,4,-28,167
-74,4,-25,167
-77,4,-25,191
-85,5,-27,175
-84,5,-26,183
-86,5,-26,183
-89,5,-26,175
-92,5,-26,183
-96,5,-26,191
-97,5,-25,191
-101,6,-25,191
-102,6,-24,191
-109,6,-25,191
-110,6,-24,191
-114,6,-24,191
-121,7,-24,191
-126,7,-24,191
-133,7,-24,191
-139,8,-24,199
-145,8,-24,199
-149,8,-23,191
-156,9,-23,191
-163,9,-22,191
-171,9,-21,191
-182,10,-21,191
-199,11,-22,191
-213,12,-21,183
-234,13,-21,183
-262,14,-21,191
-283,16,-20,167
-328,18,-9,50
-314,17,5,55
-312,17,18,45
-311,17,32,35
-303,17,44,65
-307,17,54,84
-302,17,56,159
-386,21,89,30
-782,43,256,45
-746,41,357,70
-743,41,392,70
-738,41,424,70
-734,40,461,70
-729,40,503,65
-706,39,575,40
-634,35,728,30
-388,21,712,30
-346,19,705,50
-338,19,995,30
-295,16,1006,45
-175,10,705,50
-143,8,703,55
-112,6,706,45
-80,4,698,60
-51,3,712,55
-23,1,791,55
11,-1,960,60
43,-2,793,65
66,-4,683,50
129,-7,917,55
172,-9,934,40
258,-14,945,35
351,-19,956,30
405,-22,967,30
662,-36,940,40
854,-47,788,35
816,-45,697,70
805,-44,643,84
802,-44,602,84
797,-44,564,84
788,-43,543,159
793,-44,533,159
796,-44,503,98
860,-47,508,84
858,-47,471,84
840,-46,416,65
842,-46,370,70
840,-46,330,70
834,-46,287,65
836,-46,248,45
838,-46,223,98
829,-46,211,183
838,-46,202,159
827,-46,189,167
828,-46,167,98
825,-45,157,167
824,-45,148,167
828,-46,140,175
826,-45,130,167
824,-45,121,167
824,-45,112,175
822,-45,103,167
828,-46,95,175
824,-45,86,175
820,-45,76,175
819,-45,67,159
829,-46,60,167
416,-23,-4,65
373,-21,-20,55
358,-20,-35,45
370,-20,-52,35
394,-22,-72,50
370,-20,-84,45
309,-17,-82,70
283,-16,-79,167
216,-12,-70,65
106,-6,-35,183
103,-6,-35,183
100,-5,-35,183
97,-5,-35,191
94,-5,-35,191
88,-5,-34,183
84,-5,-34,183
83,-5,-34,183
82,-5,-35,183
78,-4,-34,191
77,-4,-35,159
74,-4,-36,84
65,-4,-34,98
71,-4,-38,183
65,-4,-36,167
73,-4,-41,167
59,-3,-34,167
57,-3,-34,183
56,-3,-34,183
60,-3,-37,183
51,-3,-33,183
54,-3,-35,183
53,-3,-35,183
53,-3,-36,183
53,-3,-36,191
50,-3,-35,183
51,-3,-37,191
47,-3,-34,183
47,-3,-35,191
45,-2,-34,191
47,-3,-36,191
46,-3,-37,183
44,-2,-35,183
42,-2,-35,191
41,-2,-35,183
41,-2,-35,183
39,-2,-34,183
39,-2,-34,183
41,-2,-37,183
41,-2,-37,183
36,-2,-34,183
37,-2,-35,183
37,-2,-36,175
36,-2,-36,183
-33,2,-33,159
-32,2,-30,167
-34,2,-32,183
-36,2,-33,175
-31,2,-28,159
-38,3,-34,183
-35,2,-31,167
-34,2,-29,183
-33,2,-28,175
-39,3,-32,183
-38,3,-31,167
-38,3,-30,175
-40,3,-31,183
-37,3,-28,183
-43,3,-31,175
-39,3,-28,175
-43,3,-31,183
-42,3,-29,183
-45,3,-31,191
-45,3,-30,183
-47,3,-31,175
-48,3,-31,183
-46,3,-29,183
-50,3,-31,191
-49,3,-30,191
-51,3,-31,191
-49,3,-29,191
-51,3,-29,183
-53,4,-30,183
-53,4,-29,191
-56,4,-30,183
-55,4,-29,183
-58,4,-29,191
-55,4,-28,183
-56,4,-27,183
-57,4,-27,191
-59,4,-27,191
-58,4,-26,183
-64,4,-28,183
-62,4,-27,183
-65,4,-27,175
-64,4,-26,175
-69,5,-27,175
-64,4,-25,183
-67,5,-25,167
-73,5,-26,159
-82,5,-28,167
-78,5,-26,175
-79,5,-25,175
-81,5,-25,183
-81,5,-25,183
-86,6,-25,183
-93,6,-26,191
-97,7,-26,183
-98,7,-26,183
-103,7,-26,183
-103,7,-25,191
-108,7,-25,191
-111,7,-25,191
-116,8,-25,199
-118,8,-24,199
-124,8,-24,199
-130,9,-24,191
-136,9,-24,191
-141,9,-24,199
-146,10,-23,191
-149,10,-22,191
-158,11,-22,191
-164,11,-22,199
-175,12,-22,191
-186,12,-21,191
-201,13,-22,191
-213,14,-21,183
-241,16,-21,191
-268,18,-21,183
-293,20,-19,159
-327,22,-7,40
-331,22,7,65
-318,21,21,40
-300,20,29,84
-300,20,36,98
-302,20,46,84
-301,20,49,183
-302,20,51,183
-307,21,55,183
-310,21,59,191
-306,20,61,175
-772,52,263,50
-755,50,334,55
-753,50,370,70
-750,50,405,70
-750,50,443,70
-741,50,480,70
-740,49,527,50
-655,44,714,35
-377,25,718,35
-340,23,724,55
-160,11,697,50
-131,9,704,55
-100,7,701,45
-70,5,709,50
-39,3,700,40
-12,1,895,55
26,-2,907,55
51,-3,710,45
93,-6,813,50
145,-10,921,55
188,-13,929,35
243,-16,987,65
280,-19,959,45
370,-25,957,35
472,-32,960,50
814,-54,726,60
801,-54,669,84
797,-53,627,84
791,-53,584,84
780,-52,561,159
782,-52,549,167
778,-52,514,98
811,-54,499,84
853,-57,491,98
847,-57,473,159
830,-55,420,70
832,-56,380,70
829,-55,339,70
830,-56,298,65
834,-56,259,50
831,-56,234,98
828,-55,222,159
825,-55,212,175
818,-55,201,175
821,-55,193,167
820,-55,183,183
816,-55,174,167
817,-55,165,167
821,-55,155,183
813,-54,146,167
812,-54,136,159
813,-54,127,167
816,-55,119,167
814,-54,110,175
813,-54,101,167
812,-54,92,175
813,-54,83,167
812,-54,75,175
812,-54,66,159
799,-53,49,167
560,-37,11,40
412,-28,-9,35
358,-24,-24,50
359,-24,-39,45
360,-24,-55,40
375,-25,-73,45
357,-24,-86,55
305,-20,-84,84
275,-18,-79,167
262,-18,-79,159
114,-8,-39,84
100,-7,-35,191
96,-6,-34,191
97,-7,-36,191
92,-6,-35,191
88,-6,-34,191
88,-6,-35,175
86,-6,-35,175
85,-6,-36,183
80,-5,-35,183
79,-5,-37,98
71,-5,-36,84
68,-5,-36,159
63,-4,-34,175
66,-4,-37,167
66,-4,-37,167
59,-4,-34,159
56,-4,-33,175
59,-4,-36,183
54,-4,-34,175
59,-4,-37,175
58,-4,-37,191
54,-4,-36,183
54,-4,-36,191
51,-3,-35,183
51,-3,-35,183
51,-3,-36,191
50,-3,-36,183
47,-3,-34,191
45,-3,-34,183
46,-3,-35,183
44,-3,-35,191
46,-3,-37,191
44,-3,-36,183
43,-3,-36,191
43,-3,-36,183
40,-3,-35,183
38,-3,-33,183
37,-2,-33,191
38,-3,-34,183
38,-3,-35,175
36,-2,-34,183
35,-2,-34,183
35,-2,-34,175
35,-2,-35,175
-30,2,-30,167
-32,2,-31,167
-34,3,-32,175
-31,2,-29,183
-32,3,-30,175
-28,2,-25,175
-34,3,-30,183
-33,3,-28,167
-36,3,-30,183
-37,3,-30,175
-37,3,-30,175
-38,3,-30,175
-40,3,-30,183
-33,3,-25,175
-42,3,-31,183
-38,3,-28,175
-41,3,-29,183
-43,3,-30,183
-42,3,-29,183
-41,3,-28,183
-46,4,-30,183
-40,3,-26,175
-46,4,-29,191
-47,4,-29,191
-49,4,-30,191
-47,4,-28,183
-51,4,-30,183
-51,4,-29,191
-52,4,-29,183
-50,4,-27,191
-54,4,-29,183
-51,4,-27,191
-53,4,-27,191
-56,4,-28,183
-53,4,-26,191
-59,5,-28,183
-61,5,-29,183
-62,5,-28,191
-64,5,-28,183
-64,5,-28,183
-67,5,-28,183
-65,5,-27,183
-66,5,-26,183
-74,6,-29,175
-73,6,-27,159
-74,6,-27,167
-74,6,-26,167
-78,6,-27,183
-78,6,-26,183
-77,6,-25,183
-82,6,-25,175
-86,7,-25,175
-89,7,-25,183
-93,7,-26,183
-94,7,-25,191
-97,8,-25,191
-105,8,-26,183
-106,8,-25,191
-110,9,-25,199
-113,9,-24,199
-116,9,-24,191
-118,9,-24,199
-126,10,-24,199
-132,10,-24,191
-138,11,-24,199
-140,11,-23,191
-146,11,-23,191
-153,12,-23,191
-160,13,-22,191
-164,13,-21,191
-174,14,-21,199
-189,15,-21,191
-203,16,-22,191
-218,17,-21,183
-240,19,-21,191
-264,21,-21,183
-303,24,-21,175
-340,27,-9,35
-323,25,6,55
-298,23,18,60
-300,24,27,98
-295,23,29,183
-295,23,32,191
-298,23,35,191
-296,23,37,199
-297,23,47,84
-302,24,50,183
-304,24,53,183
-302,24,56,183
-304,24,59,191
-306,24,62,191
-299,24,74,40
-756,60,337,50
-760,60,379,70
-758,60,418,70
-749,59,457,70
-749,59,502,60
-1419,112,2283,25
-358,28,711,55
-323,25,716,35
-305,24,1002,40
-184,14,710,40
-151,12,708,55
-117,9,692,40
-88,7,708,50
-58,5,705,55
-28,2,720,65
2,0,931,65
36,-3,828,30
59,-5,690,45
120,-9,926,35
159,-12,919,45
248,-19,948,35
296,-23,959,45
330,-26,930,30
387,-30,958,50
625,-49,915,50
791,-62,686,65
789,-62,641,84
782,-62,598,84
777,-61,557,84
774,-61,521,98
769,-60,506,167
824,-65,504,84
842,-66,501,159
839,-66,486,159
835,-66,468,159
827,-65,419,70
824,-65,379,70
824,-65,340,70
823,-65,300,70
820,-65,259,45
817,-64,235,98
816,-64,226,167
817,-64,217,175
816,-64,206,159
815,-64,196,175
810,-64,187,159
810,-64,177,175
819,-64,170,167
805,-63,159,175
807,-63,150,167
804,-63,140,159
802,-63,131,167
807,-64,124,175
799,-63,115,183
808,-64,107,167
808,-64,99,175
805,-63,89,167
806,-63,80,159
798,-63,70,167
804,-63,63,167
790,-62,29,45
476,-37,-3,50
368,-29,-18,50
351,-28,-32,45
353,-28,-48,40
360,-28,-62,70
355,-28,-65,175
366,-29,-72,183
364,-29,-88,60
301,-24,-83,84
271,-21,-78,167
255,-20,-77,159
124,-10,-42,84
101,-8,-35,191
101,-8,-36,183
100,-8,-37,191
97,-8,-37,183
93,-7,-36,183
86,-7,-35,183
85,-7,-35,175
84,-7,-35,183
83,-7,-36,183
74,-6,-33,159
81,-6,-38,159
72,-6,-37,84
68,-5,-37,112
68,-5,-38,167
69,-5,-39,167
64,-5,-37,167
62,-5,-37,175
61,-5,-37,175
57,-4,-35,183
58,-5,-37,183
54,-4,-35,183
57,-4,-37,191
54,-4,-36,191
53,-4,-36,183
51,-4,-36,183
50,-4,-35,191
48,-4,-35,191
47,-4,-35,183
48,-4,-37,183
